Gene	Gistic(Q-value)	Cytoband	CNA	#	Freq	Is Cancer Gene (source: OncoKB)
DPY19L2		12q14.2	AMP	1	0.2%	No
CLEC9A		12p13.2	DEL	1	0.2%	No
GAS2L3		12q23.1	AMP	1	0.2%	No
LINC00485		12q23.2	AMP	1	0.2%	No
MYO1H		12q24.11	AMP	1	0.2%	No
GXYLT1		12q12	AMP	1	0.2%	No
LINC00567		13q34	DEL	1	0.2%	No
LINC00346		13q34	DEL	1	0.2%	No
LINC01588		14q21.3	AMP	1	0.2%	No
LINC00640		14q22.1	AMP	1	0.2%	No
GPR137C		14q22.1	AMP	1	0.2%	No
SNHG10		14q32.13	AMP	1	0.2%	No
TSSK4		14q12	DEL	1	0.2%	No
CEP170B		14q32.33	AMP	1	0.2%	No
TEDC1		14q32.33	AMP	1	0.2%	No
LINC00926	1.996e-1	15q21.3	AMP	1	0.2%	No
EWSAT1	1.996e-1	15q23	AMP	1	0.2%	No
REC114	1.996e-1	15q24.1	AMP	1	0.2%	No
GOLGA6L2		15q11.2	AMP	1	0.2%	No
ST20-AS1		15q25.1	DEL	1	0.2%	No
LINC00927		15q25.1	DEL	1	0.2%	No
OR4N4		15q11.2	AMP	1	0.2%	No
SAXO2		15q25.2	DEL	1	0.2%	No
FAM98B		15q14	AMP	1	0.2%	No
HERC2P3		15q11.1-q11.2	AMP	1	0.2%	No
GOLGA6L1		15q11.2	AMP	1	0.2%	No
FAM169B		15q26.3	DEL	1	0.2%	No
GOLGA8IP		15q11.2	AMP	1	0.2%	No
FBXL22		15q22.31	DEL	1	0.2%	No
FBXL22	1.996e-1	15q22.31	AMP	1	0.2%	No
LINC00304		16q24.3	DEL	1	0.2%	No
C16ORF54		16p11.2	AMP	1	0.2%	No
INO80E		16p11.2	AMP	1	0.2%	No
NHLRC4		16p13.3	DEL	1	0.2%	No
LINC00469		17q25.1	DEL	1	0.2%	No
FADS6		17q25.1	DEL	1	0.2%	No
HID1		17q25.1	DEL	1	0.2%	No
CCDC57		17q25.3	DEL	1	0.2%	No
VMO1		17p13.2	AMP	1	0.2%	No
LINC00324		17p13.1	DEL	1	0.2%	No
CCDC144B		17p11.2	DEL	1	0.2%	No
KANSL1		17q21.31	DEL	1	0.2%	No
KANSL1		17q21.31	AMP	1	0.2%	No
FAM171A2		17q21.31	DEL	1	0.2%	No
MEIOC		17q21.31	DEL	1	0.2%	No
TTLL6		17q21.32	DEL	1	0.2%	No
PIGW		17q12	DEL	1	0.2%	No
PIGW		17q12	AMP	1	0.2%	No
C17ORF78		17q12	DEL	1	0.2%	No
CISD3		17q12	DEL	1	0.2%	No
GSDMA		17q21.1	DEL	1	0.2%	No
SLC13A5		17p13.1	DEL	1	0.2%	No
SLC13A5		17p13.1	AMP	1	0.2%	No
TMEM102		17p13.1	DEL	1	0.2%	No
TMEM102		17p13.1	AMP	1	0.2%	No
ENDOV		17q25.3	DEL	1	0.2%	No
NDUFAF8		17q25.3	DEL	1	0.2%	No
LINC00482		17q25.3	DEL	1	0.2%	No
TMEM105		17q25.3	DEL	1	0.2%	No
LGALS9B		17p11.2	DEL	1	0.2%	No
LGALS9B		17p11.2	AMP	1	0.2%	No
LAMA1		18p11.31	DEL	1	0.2%	No
LAMA1		18p11.31	AMP	1	0.2%	No
KCTD1		18q11.2	DEL	1	0.2%	No
DYNAP		18q21.2	AMP	1	0.2%	No
LINC00907		18q12.3	DEL	1	0.2%	No
SIGLEC15		18q12.3	AMP	1	0.2%	No
ZADH2		18q22.3	AMP	1	0.2%	No
SMIM21		18q23	AMP	1	0.2%	No
LINC00908		18q23	AMP	1	0.2%	No
SSC5D		19q13.42	AMP	1	0.2%	No
ZNF547		19q13.43	AMP	1	0.2%	No
ZIK1		19q13.43	AMP	1	0.2%	No
ZNF776		19q13.43	AMP	1	0.2%	No
ZSCAN1		19q13.43	AMP	1	0.2%	No
CXCL17		19q13.2	AMP	1	0.2%	No
ZNF575		19q13.31	AMP	1	0.2%	No
LYPD5		19q13.31	AMP	1	0.2%	No
ZNF283		19q13.31	AMP	1	0.2%	No
TPRX1		19q13.33	AMP	1	0.2%	No
KLK9		19q13.41	AMP	1	0.2%	No
SIGLECL1		19q13.41	AMP	1	0.2%	No
VSTM1		19q13.42	AMP	1	0.2%	No
MBD3L5		19p13.2	DEL	1	0.2%	No
ZNF493		19p12	DEL	1	0.2%	No
ODF3L2		19p13.3	DEL	1	0.2%	No
TAFA3		1p13.2	AMP	1	0.2%	No
OR2L13		1q44	AMP	1	0.2%	No
SLC9C2		1q25.1	AMP	1	0.2%	No
OR14A16		1q44	AMP	1	0.2%	No
CYP4A22		1p33	DEL	1	0.2%	No
RSPO1		1p34.3	DEL	1	0.2%	No
EPHA10		1p34.3	DEL	1	0.2%	No
ZNF326		1p22.2	DEL	1	0.2%	No
BTBD8		1p22.1	DEL	1	0.2%	No
RIMKLA		1p34.2	DEL	1	0.2%	No
RIMKLA		1p34.2	AMP	1	0.2%	No
SLC25A34		1p36.21	DEL	1	0.2%	No
ESPNP		1p36.13	DEL	1	0.2%	No
LINC00494		20q13.13	AMP	1	0.2%	No
C20ORF197		20q13.33	DEL	1	0.2%	No
SIRPB2		20p13	DEL	1	0.2%	No
LINC00323		21q22.2	AMP	1	0.2%	No
CCDC150		2q33.1	DEL	1	0.2%	No
RNF149		2q11.2	AMP	1	0.2%	No
CCDC141		2q31.2	DEL	1	0.2%	No
DNAJC5G		2p23.3	AMP	1	0.2%	No
ERICH2		2q31.1	DEL	1	0.2%	No
IAH1		2p25.1	DEL	1	0.2%	No
UNC80		2q34	DEL	1	0.2%	No
RUFY4		2q35	AMP	1	0.2%	No
EOGT		3p14.1	AMP	1	0.2%	No
LINC00636		3q13.12	AMP	1	0.2%	No
FBXW12		3p21.31	AMP	1	0.2%	No
ZNF619		3p22.1	AMP	1	0.2%	No
ZNF621		3p22.1	AMP	1	0.2%	No
LINC00877		3p13	AMP	1	0.2%	No
C3ORF33		3q25.31	DEL	1	0.2%	No
C3ORF33		3q25.31	AMP	1	0.2%	No
CCDC66		3p14.3	AMP	1	0.2%	No
SLC9C1		3q13.2	AMP	1	0.2%	No
RPUSD3		3p25.3	DEL	1	0.2%	No
PRRT3		3p25.3	DEL	1	0.2%	No
LINC00606		3p25.3	DEL	1	0.2%	No
LINC00620		3p25.1	DEL	1	0.2%	No
DPH3		3p25.1	DEL	1	0.2%	No
LINC00955		4p16.3	AMP	1	0.2%	No
GPRIN3		4q22.1	DEL	1	0.2%	No
COX18		4q13.3	AMP	1	0.2%	No
YIPF7		4p12	AMP	1	0.2%	No
FRYL		4p11	DEL	1	0.2%	No
RNF175		4q31.3	AMP	1	0.2%	No
STPG2		4q22.3-q23	AMP	1	0.2%	No
RELL2		5q31.3	AMP	1	0.2%	No
NBPF22P		5q14.3	DEL	1	0.2%	No
C5ORF51		5p13.1	DEL	1	0.2%	No
C5ORF51		5p13.1	AMP	1	0.2%	No
SLC36A3		5q33.1	AMP	1	0.2%	No
KIF4B		5q33.2	AMP	1	0.2%	No
C5ORF64		5q12.1	DEL	1	0.2%	No
RNF180		5q12.3	DEL	1	0.2%	No
SREK1IP1		5q12.3	DEL	1	0.2%	No
RGMB		5q15	AMP	1	0.2%	No
HCG22		6p21.33	DEL	1	0.2%	No
POM121L12		7p12.1	DEL	1	0.2%	No
INTS4P1		7q11.21	DEL	1	0.2%	No
INTS4P1		7q11.21	AMP	1	0.2%	No
LINC00174		7q11.21	DEL	1	0.2%	No
LINC00174		7q11.21	AMP	1	0.2%	No
XKR6		8p23.1	DEL	1	0.2%	No
XKR6		8p23.1	AMP	1	0.2%	No
MICU3		8p22	DEL	1	0.2%	No
NKAIN3		8q12.3	AMP	1	0.2%	No
PPP1R42		8q13.1	AMP	1	0.2%	No
SPATA31E1		9q22.1	DEL	1	0.2%	No
LCN12		9q34.3	DEL	1	0.2%	No
PAXX		9q34.3	DEL	1	0.2%	No
TPRN		9q34.3	DEL	1	0.2%	No
FOXD4L3		9q21.11	AMP	1	0.2%	No
H2BFM		Xq22.2	DEL	1	0.2%	No
FAM133A		Xq21.32	DEL	1	0.2%	No
TMSB15B		Xq22.2	DEL	1	0.2%	No
LIN9	1.160e-1	1q42.12	DEL	1	0.2%	No
LIN9		1q42.12	AMP	1	0.2%	No
TRIM59		3q25.33	DEL	1	0.2%	No
TRIM59		3q25.33	AMP	1	0.2%	No
CSN1S2AP		4q13.3	AMP	1	0.2%	No
EIF4E3		3p13	AMP	1	0.2%	No
FAM149B1		10q22.2	DEL	1	0.2%	No
VN1R4		19q13.42	AMP	1	0.2%	No
DHRS4L2		14q11.2	DEL	1	0.2%	No
POTED		21q11.2	AMP	1	0.2%	No
TTC6		14q21.1	DEL	1	0.2%	No
ZAR1		4p11	DEL	1	0.2%	No
ADGRE4P		19p13.2	DEL	1	0.2%	No
MT1DP		16q13	AMP	1	0.2%	No
MED15P1		14q11.2	DEL	1	0.2%	No
RAB37		17q25.1	DEL	1	0.2%	No
MMAB		12q24.11	AMP	1	0.2%	No
SERPINA9		14q32.13	AMP	1	0.2%	No
PPM1J		1p13.2	AMP	1	0.2%	No
SNAI3		16q24.2	DEL	1	0.2%	No
LINC00226		14q32.33	AMP	1	0.2%	No
LINC00221		14q32.33	AMP	1	0.2%	No
FAM151A		-	DEL	1	0.2%	No
TAS2R64P		12p13.2	DEL	1	0.2%	No
SNORD109B		15q11.2	AMP	1	0.2%	No
FFAR4		10q23.33	DEL	1	0.2%	No
FFAR4		10q23.33	AMP	1	0.2%	No
DUPD1		10q22.2	DEL	1	0.2%	No
OR5F1		11q12.1	DEL	1	0.2%	No
OR5F1		11q12.1	AMP	1	0.2%	No
ANKRD42		11q14.1	DEL	1	0.2%	No
ANKRD42		11q14.1	AMP	1	0.2%	No
TMEM119		12q23.3	AMP	1	0.2%	No
SLCO1B7		12p12.2	DEL	1	0.2%	No
C1QTNF9		13q12.12	AMP	1	0.2%	No
WHAMMP3		15q11.2	AMP	1	0.2%	No
PRSS53		16p11.2	AMP	1	0.2%	No
JMJD8		16p13.3	DEL	1	0.2%	No
TMEM95		17p13.1	DEL	1	0.2%	No
TMEM95		17p13.1	AMP	1	0.2%	No
CCDC144NL		17p11.2	DEL	1	0.2%	No
CCDC144NL		17p11.2	AMP	1	0.2%	No
OXLD1		17q25.3	DEL	1	0.2%	No
CCDC137		17q25.3	DEL	1	0.2%	No
ARL16		17q25.3	DEL	1	0.2%	No
KRT17P2		17p11.2	DEL	1	0.2%	No
NOS2P3		17p11.2	DEL	1	0.2%	No
NOS2P3		17p11.2	AMP	1	0.2%	No
LINC00667		18p11.31	DEL	1	0.2%	No
LINC00667		18p11.31	AMP	1	0.2%	No
LRRC30		18p11.23	AMP	1	0.2%	No
ANKRD45		1q25.1	AMP	1	0.2%	No
MTMR9LP		1p35.2	DEL	1	0.2%	No
ZBTB8OS		1p35.1	DEL	1	0.2%	No
TFAP2E		1p34.3	DEL	1	0.2%	No
ZNF678	1.160e-1	1q42.13	DEL	1	0.2%	No
ZNF678		1q42.13	AMP	1	0.2%	No
PRSS38	1.160e-1	1q42.13	DEL	1	0.2%	No
PRSS38		1q42.13	AMP	1	0.2%	No
ARMH1		1p34.1	DEL	1	0.2%	No
ARMH1		1p34.1	AMP	1	0.2%	No
ZFP69		1p34.2	DEL	1	0.2%	No
MROH2A		2q37.1	AMP	1	0.2%	No
LINC00299		2p25.1	DEL	1	0.2%	No
CCDC36		3p21.31	AMP	1	0.2%	No
KY	4.374e-2	3q22.2	DEL	1	0.2%	No
C3ORF35		3p22.2	AMP	1	0.2%	No
LINC00880		3q25.31	DEL	1	0.2%	No
LINC00880		3q25.31	AMP	1	0.2%	No
CCDC158		4q21.1	AMP	1	0.2%	No
TMPRSS11A		4q13.2	AMP	1	0.2%	No
TRIML1		4q35.2	AMP	1	0.2%	No
NAT8L		4p16.3	DEL	1	0.2%	No
NAT8L		4p16.3	AMP	1	0.2%	No
TMEM173		5q31.2	AMP	1	0.2%	No
ARSI		5q32	AMP	1	0.2%	No
ANKRD34B		5q14.1	AMP	1	0.2%	No
SLC35D3		6q23.3	AMP	1	0.2%	No
DCAF12L2		Xq25	DEL	1	0.2%	No
CYP26C1		10q23.33	DEL	1	0.2%	No
CYP26C1		10q23.33	AMP	1	0.2%	No
LRIT2		10q23.1	DEL	1	0.2%	No
LRIT2		10q23.1	AMP	1	0.2%	No
HMX3		10q26.13	AMP	1	0.2%	No
OTOG		11p15.1	AMP	1	0.2%	No
DCDC1		11p13	AMP	1	0.2%	No
OR2AT4		11q13.4	AMP	1	0.2%	No
SMCO2		12p11.23	DEL	1	0.2%	No
OR6C2		12q13.2	AMP	1	0.2%	No
OR6C4		12q13.2	AMP	1	0.2%	No
COX8C		14q32.12	AMP	1	0.2%	No
GOLGA6A		15q24.1	DEL	1	0.2%	No
TMC3		15q25.1	DEL	1	0.2%	No
ZNF774		15q26.1	DEL	1	0.2%	No
ZKSCAN2		16p12.1	AMP	1	0.2%	No
ATXN1L		16q22.2	AMP	1	0.2%	No
CD300E		17q25.1	DEL	1	0.2%	No
SMTNL2		17p13.2	AMP	1	0.2%	No
NACA2		17q23.2	DEL	1	0.2%	No
SLFN14		17q12	DEL	1	0.2%	No
SLFN14		17q12	AMP	1	0.2%	No
LRRC37A11P		17q12	DEL	1	0.2%	No
STAC2		17q12	DEL	1	0.2%	No
ANKRD62		18p11.21	AMP	1	0.2%	No
ZNF404		19q13.31	AMP	1	0.2%	No
ZNF284		19q13.31	AMP	1	0.2%	No
RFPL4A		19q13.42	AMP	1	0.2%	No
ZSCAN22		19q13.43	AMP	1	0.2%	No
NANOS3		19p13.12	DEL	1	0.2%	No
CCDC18		1p22.1	DEL	1	0.2%	No
OR6F1		1q44	AMP	1	0.2%	No
OR14K1		1q44	AMP	1	0.2%	No
OR2W3		1q44	AMP	1	0.2%	No
OR2T8		1q44	AMP	1	0.2%	No
OR2T3		1q44	AMP	1	0.2%	No
BARHL2		1p22.2	DEL	1	0.2%	No
TCTEX1D4		1p34.1	DEL	1	0.2%	No
TCTEX1D4		1p34.1	AMP	1	0.2%	No
OR2T29		1q44	AMP	1	0.2%	No
RSPO4		20p13	DEL	1	0.2%	No
TGM6		20p13	DEL	1	0.2%	No
MSGN1		2p24.2	DEL	1	0.2%	No
MSGN1		2p24.2	AMP	1	0.2%	No
PRORSD1P		2p16.1	AMP	1	0.2%	No
GPR148		2q21.1	AMP	1	0.2%	No
DUBR		3q13.12	AMP	1	0.2%	No
LRRIQ4		3q26.2	DEL	1	0.2%	No
SAMD7		3q26.2	DEL	1	0.2%	No
GPR149		3q25.2	DEL	1	0.2%	No
TMPRSS7		3q13.2	AMP	1	0.2%	No
COL6A4P1		3p25.1	DEL	1	0.2%	No
RTP2		3q27.3	AMP	1	0.2%	No
PRSS48		4q31.3	AMP	1	0.2%	No
SOWAHB		4q21.1	AMP	1	0.2%	No
LRIT3		4q25	DEL	1	0.2%	No
LRIT3		4q25	AMP	1	0.2%	No
SLC10A6		4q21.3	DEL	1	0.2%	No
SLC10A6		4q21.3	AMP	1	0.2%	No
HSD17B13		4q22.1	DEL	1	0.2%	No
HSD17B13		4q22.1	AMP	1	0.2%	No
PLCXD3		5p13.1	AMP	1	0.2%	No
IRGM		5q33.1	AMP	1	0.2%	No
FBLL1		5q34	AMP	1	0.2%	No
ACTBL2		5q11.2	DEL	1	0.2%	No
MTX3		5q14.1	DEL	1	0.2%	No
EYS		6q12	DEL	1	0.2%	No
ZNF391		6p22.1	DEL	1	0.2%	No
ZFP57		6p22.1	DEL	1	0.2%	No
SEPTIN14		7p11.2	DEL	1	0.2%	No
OR6V1		7q34	DEL	1	0.2%	No
GNAT3		7q21.11	DEL	1	0.2%	No
PRSS51		8p23.1	DEL	1	0.2%	No
PRSS51		8p23.1	AMP	1	0.2%	No
SPATA31D5P		9q21.32	DEL	1	0.2%	No
SPATA31D5P		9q21.32	AMP	1	0.2%	No
ITIH6		Xp11.22	DEL	1	0.2%	No
SOWAHD		Xq24	DEL	1	0.2%	No
OR13H1		Xq26.2	DEL	1	0.2%	No
CCDC160		Xq26.2	DEL	1	0.2%	No
USP32P3		17p11.2	DEL	1	0.2%	No
USP32P3		17p11.2	AMP	1	0.2%	No
LRRTM3		10q21.3	AMP	1	0.2%	No
CATSPER3		5q31.1	AMP	1	0.2%	No
SERINC2		1p35.2	DEL	1	0.2%	No
OTOP3		17q25.1	DEL	1	0.2%	No
RBPMS2		15q22.31	DEL	1	0.2%	No
RBPMS2	1.996e-1	15q22.31	AMP	1	0.2%	No
ANKDD1A		15q22.31	DEL	1	0.2%	No
ARPIN		15q26.1	DEL	1	0.2%	No
LINC01193		15q11.2	AMP	1	0.2%	No
CTU2		16q24.3	DEL	1	0.2%	No
CCDC144CP		17p11.2	DEL	1	0.2%	No
CCDC144CP		17p11.2	AMP	1	0.2%	No
MCRIP1		17q25.3	DEL	1	0.2%	No
ZNF530		19q13.43	AMP	1	0.2%	No
SHISAL2A		1p32.3	DEL	1	0.2%	No
FAM131C		1p36.13	DEL	1	0.2%	No
GEN1		2p24.2	DEL	1	0.2%	No
GEN1		2p24.2	AMP	1	0.2%	No
C2ORF48		2p25.1	DEL	1	0.2%	No
TPRXL		3p25.1	DEL	1	0.2%	No
HCN1		5p12	AMP	1	0.2%	No
ZNF713		7p11.2	DEL	1	0.2%	No
FOXD4L4		9q21.11	AMP	1	0.2%	No
GPR142		17q25.1	DEL	1	0.2%	No
ZNF429		19p12	DEL	1	0.2%	No
TAS2R42		12p13.2	DEL	1	0.2%	No
KAAG1		6p22.3	DEL	1	0.2%	No
PADI6		1p36.13	DEL	1	0.2%	No
PADI6		1p36.13	AMP	1	0.2%	No
RGSL1		1q25.3	AMP	1	0.2%	No
SPATA12		3p14.3	AMP	1	0.2%	No
POLN		4p16.3	DEL	1	0.2%	No
POLN		4p16.3	AMP	1	0.2%	No
BMP8A		1p34.3	DEL	1	0.2%	No
LILRA5		19q13.42	AMP	1	0.2%	No
PCNAP1		4q23	DEL	1	0.2%	No
PCNAP1		4q23	AMP	1	0.2%	No
FKBP9P1		7p11.2	DEL	1	0.2%	No
GLT6D1		9q34.3	DEL	1	0.2%	No
GSTK1		7q34	DEL	1	0.2%	No
USP50		15q21.2	AMP	1	0.2%	No
HILS1		17q21.33	AMP	1	0.2%	No
DND1		5q31.3	AMP	1	0.2%	No
TMEM179B		11q12.3	AMP	1	0.2%	No
DNAJB13		11q13.4	AMP	1	0.2%	No
C12ORF42		12q23.2-q23.3	AMP	1	0.2%	No
TPTE2P6		13q12.12	AMP	1	0.2%	No
ASPG		14q32.33	AMP	1	0.2%	No
GOLGA6L5P	1.996e-1	15q25.2	AMP	1	0.2%	No
KIF7		15q26.1	DEL	1	0.2%	No
ZNF710		15q26.1	DEL	1	0.2%	No
HDDC3		15q26.1	DEL	1	0.2%	No
WASH3P		15q26.3	DEL	1	0.2%	No
WASH4P		16p13.3	DEL	1	0.2%	No
TEPP		16q21	AMP	1	0.2%	No
SPEM1		17p13.1	DEL	1	0.2%	No
SPEM1		17p13.1	AMP	1	0.2%	No
ANKRD30B		18p11.21	DEL	1	0.2%	No
TEX45		19p13.2	DEL	1	0.2%	No
IGFL1		19q13.32	AMP	1	0.2%	No
ZNF773		19q13.43	AMP	1	0.2%	No
SVBP		1p34.2	DEL	1	0.2%	No
TEX38		1p33	DEL	1	0.2%	No
MROH7		1p32.3	DEL	1	0.2%	No
MIGA1		1p31.1	DEL	1	0.2%	No
MIGA1		1p31.1	AMP	1	0.2%	No
SFT2D2		1q24.2	AMP	1	0.2%	No
MIA3	1.160e-1	1q41	DEL	1	0.2%	No
STUM	1.160e-1	1q42.12	DEL	1	0.2%	No
STUM		1q42.12	AMP	1	0.2%	No
FAM89A		1q42.2	AMP	1	0.2%	No
PFN4		2p23.3	DEL	1	0.2%	No
PFN4		2p23.3	AMP	1	0.2%	No
FAM228B		2p23.3	DEL	1	0.2%	No
FAM228B		2p23.3	AMP	1	0.2%	No
CERKL		2q31.3	DEL	1	0.2%	No
CATIP		2q35	AMP	1	0.2%	No
AQP12A		2q37.3	AMP	1	0.2%	No
LHFPL4		3p25.3	DEL	1	0.2%	No
C3ORF62		3p21.31	AMP	1	0.2%	No
STIMATE		3p21.1	AMP	1	0.2%	No
C5ORF34		5p12	DEL	1	0.2%	No
C5ORF34		5p12	AMP	1	0.2%	No
TRIM73		7q11.23	DEL	1	0.2%	No
LHFPL3		7q22.2-q22.3	DEL	1	0.2%	No
WASH5P		19p13.3	DEL	1	0.2%	No
PTAR1		9q21.12	AMP	1	0.2%	No
PNPLA7		9q34.3	DEL	1	0.2%	No
CYSRT1		9q34.3	DEL	1	0.2%	No
RPS10P7		1q32.1	AMP	1	0.2%	No
USP17L2		8p23.1	DEL	1	0.2%	No
USP17L2		8p23.1	AMP	1	0.2%	No
ENTPD8		9q34.3	DEL	1	0.2%	No
TRIM74		7q11.23	DEL	1	0.2%	No
RN7SL2		14q21.3	AMP	1	0.2%	No
RN7SL3		14q21.3	AMP	1	0.2%	No
CATSPER4		1p36.11	DEL	1	0.2%	No
MALAT1		11q13.1	AMP	1	0.2%	No
AMIGO3		3p21.31	AMP	1	0.2%	No
SLC6A10P		16p11.2	AMP	1	0.2%	No
ZKSCAN4		6p22.1	DEL	1	0.2%	No
GUSBP2		6p22.2	DEL	1	0.2%	No
LINC00533		6p22.1	DEL	1	0.2%	No
SNHG5		6q14.3	AMP	1	0.2%	No
CEP85L		6q22.31	AMP	1	0.2%	No
TBPL2		14q22.3	DEL	1	0.2%	No
NSUN4		1p33	DEL	1	0.2%	No
LINC00320		21q21.1	AMP	1	0.2%	No
TPTEP1		22q11.1	DEL	1	0.2%	No
SLC22A25		11q12.3	AMP	1	0.2%	No
C10ORF113		10p12.31	DEL	1	0.2%	No
SKIDA1		10p12.31	DEL	1	0.2%	No
PTCHD3P1		10p11.23	DEL	1	0.2%	No
SH2D4B		10q23.1	DEL	1	0.2%	No
SH2D4B		10q23.1	AMP	1	0.2%	No
C10ORF99		10q23.1	DEL	1	0.2%	No
C10ORF99		10q23.1	AMP	1	0.2%	No
CC2D2B		10q24.1	DEL	1	0.2%	No
CC2D2B		10q24.1	AMP	1	0.2%	No
ARMS2		10q26.13	AMP	1	0.2%	No
TEX36		10q26.13	AMP	1	0.2%	No
C10ORF143		10q26.3	AMP	1	0.2%	No
FIBIN		11p14.2	AMP	1	0.2%	No
SLC22A10		11q12.3	AMP	1	0.2%	No
SPDYC		11q13.1	AMP	1	0.2%	No
LIPT2		11q13.4	AMP	1	0.2%	No
CLEC2A		12p13.31	DEL	1	0.2%	No
CLEC12B		12p13.2	DEL	1	0.2%	No
C12ORF75		12q23.3	AMP	1	0.2%	No
TOMM20L		14q23.1	DEL	1	0.2%	No
TOMM20L		14q23.1	AMP	1	0.2%	No
SERPINA13P		14q32.13	AMP	1	0.2%	No
LINC01550		14q32.2	AMP	1	0.2%	No
C2CD4B		15q22.2	DEL	1	0.2%	No
INSYN1	1.996e-1	15q24.1	AMP	1	0.2%	No
UBE2Q2P1	1.996e-1	15q25.2	AMP	1	0.2%	No
SPATA41		15q26.3	DEL	1	0.2%	No
PRR25		16p13.3	DEL	1	0.2%	No
SBK1		16p12.1	AMP	1	0.2%	No
HERC2P5		16p11.2	AMP	1	0.2%	No
GLTPD2		17p13.2	AMP	1	0.2%	No
INCA1		17p13.2	AMP	1	0.2%	No
SCIMP		17p13.2	AMP	1	0.2%	No
C17ORF100		17p13.1	DEL	1	0.2%	No
C17ORF100		17p13.1	AMP	1	0.2%	No
SPDYE4		17p13.1	DEL	1	0.2%	No
TMEM220		17p13.1	AMP	1	0.2%	No
CCL4L1		17q12	DEL	1	0.2%	No
CCL4L1		17q12	AMP	1	0.2%	No
C17ORF98		17q12	DEL	1	0.2%	No
CCDC103		17q21.31	DEL	1	0.2%	No
RPRML		17q21.32	DEL	1	0.2%	No
RPRML		17q21.32	AMP	1	0.2%	No
C17ORF82		17q23.2	DEL	1	0.2%	No
BTBD17		17q25.1	DEL	1	0.2%	No
POTEC		18p11.21	AMP	1	0.2%	No
ZNF728		19p12	DEL	1	0.2%	No
RPSAP58		19p12	DEL	1	0.2%	No
CEACAM22P		19q13.31	AMP	1	0.2%	No
IGFL3		19q13.32	AMP	1	0.2%	No
ZNF749		19q13.43	AMP	1	0.2%	No
ZNF324B		19q13.43	AMP	1	0.2%	No
TMEM82		1p36.21	DEL	1	0.2%	No
TRNP1		1p36.11	DEL	1	0.2%	No
CD164L2		1p36.11	DEL	1	0.2%	No
TRABD2B		1p33	AMP	1	0.2%	No
LDLRAD1		1p32.3	DEL	1	0.2%	No
GBP7		1p22.2	DEL	1	0.2%	No
C1ORF146		1p22.1	DEL	1	0.2%	No
DIPK1A		1p22.1	DEL	1	0.2%	No
SLC6A17		1p13.3	AMP	1	0.2%	No
FMO6P		1q24.3	AMP	1	0.2%	No
LINC00272		1q25.3	AMP	1	0.2%	No
CAPN8	1.160e-1	1q41	DEL	1	0.2%	No
OR14A2		1q44	AMP	1	0.2%	No
SMIM26		20p11.23	AMP	1	0.2%	No
FAM209B		20q13.31	AMP	1	0.2%	No
LINC00207		22q13.31	AMP	1	0.2%	No
MFSD2B		2p23.3	DEL	1	0.2%	No
MFSD2B		2p23.3	AMP	1	0.2%	No
TMEM247		2p21	AMP	1	0.2%	No
SP5		2q31.1	DEL	1	0.2%	No
PLEKHM3		2q33.3	DEL	1	0.2%	No
PLEKHM3		2q33.3	AMP	1	0.2%	No
C2ORF80		2q33.3	DEL	1	0.2%	No
MUSTN1		3p21.1	AMP	1	0.2%	No
CPHL1P		3q25.1	DEL	1	0.2%	No
CPHL1P		3q25.1	AMP	1	0.2%	No
ANKUB1		3q25.1	DEL	1	0.2%	No
LEKR1		3q25.31	DEL	1	0.2%	No
LEKR1		3q25.31	AMP	1	0.2%	No
TMEM212		3q26.31	DEL	1	0.2%	No
SMIM20		4p15.2	AMP	1	0.2%	No
TMPRSS11F		4q13.2	AMP	1	0.2%	No
ANXA2R		5p12	DEL	1	0.2%	No
ANXA2R		5p12	AMP	1	0.2%	No
PROB1		5q31.2	AMP	1	0.2%	No
C5ORF46		5q32	AMP	1	0.2%	No
ARHGEF37		5q32	AMP	1	0.2%	No
SFTA2		6p21.33	DEL	1	0.2%	No
LIN28B		6q16.3-q21	AMP	1	0.2%	No
SAMD5		6q24.3	AMP	1	0.2%	No
NUPR2		7p11.2	DEL	1	0.2%	No
GTF2IRD2B		7q11.23	DEL	1	0.2%	No
XKR5		8p23.1	AMP	1	0.2%	No
XKR9		8q13.3	AMP	1	0.2%	No
SPATA31A6		9p11.2	AMP	1	0.2%	No
SPATA31D4		9q21.32	DEL	1	0.2%	No
SPATA31D4		9q21.32	AMP	1	0.2%	No
SPATA31D3		9q21.32	DEL	1	0.2%	No
SPATA31D3		9q21.32	AMP	1	0.2%	No
SPATA31D1		9q21.32	DEL	1	0.2%	No
SPATA31D1		9q21.32	AMP	1	0.2%	No
LCN15		9q34.3	DEL	1	0.2%	No
AJM1		9q34.3	DEL	1	0.2%	No
LRRC26		9q34.3	DEL	1	0.2%	No
MYMK		9q34.2	DEL	1	0.2%	No
PAGE2B		Xp11.21	DEL	1	0.2%	No
C1QL3		10p13	DEL	1	0.2%	No
OR4X1		11p11.2	DEL	1	0.2%	No
OR4X1		11p11.2	AMP	1	0.2%	No
OR5D13		11q11	DEL	1	0.2%	No
OR5D13		11q11	AMP	1	0.2%	No
OR5D16		11q12.1	DEL	1	0.2%	No
OR5D16		11q12.1	AMP	1	0.2%	No
OR5W2		11q12.1	DEL	1	0.2%	No
OR5W2		11q12.1	AMP	1	0.2%	No
OR8H2		11q12.1	DEL	1	0.2%	No
